recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
222033,https://www.allrecipes.com/recipe/222033/buryls-ice-box-pickles/,273 calories;,0.5 ,68.3,3 ,0 ,2336 
222035,https://www.allrecipes.com/recipe/222035/quinoa-tuna-casserole/,176 calories;,7.7 ,20.3,7 ,27 ,332 
222036,https://www.allrecipes.com/recipe/222036/3-minute-mochaccino/,218 calories;,5.1 ,35.9,7 ,15 ,94 
222037,https://www.allrecipes.com/recipe/222037/tatertot-casserole/,345 calories;,23.8 ,16.9,18.5 ,65 ,681 
222038,https://www.allrecipes.com/recipe/222038/curried-green-bean-salad/,175 calories;,14.2 ,9.2,3.7 ,0 ,357 
222039,https://www.allrecipes.com/recipe/222039/spicy-mac-and-cheese-soup/,434 calories;,17.9 ,54.2,15.2 ,49 ,1230 
222040,https://www.allrecipes.com/recipe/222040/biscuits-with-blue-cheese-butter/,195 calories;,15.7 ,11.6,2.3 ,32 ,297 
222041,https://www.allrecipes.com/recipe/222041/ex-girlfriends-moms-salsa-fresca-pico-de-gallo/,29 calories;,0.2 ,6.9,1.1 ,0 ,394 
222042,https://www.allrecipes.com/recipe/222042/simple-spicy-salsa/,50 calories;,0 ,8.6,1.9 ,0 ,599 
222043,https://www.allrecipes.com/recipe/222043/hermano-robertos-simple-salsa/,19 calories;,0.2 ,4.4,0.9 ,0 ,254 
222044,https://www.allrecipes.com/recipe/222044/grandpas-oyster-stew/,806 calories;,51.8 ,46.4,35.9 ,295 ,1148 
222045,https://www.allrecipes.com/recipe/222045/beet-greens-and-green-beans-with-tomato-and-onion/,85 calories;,6.9 ,5.2,1.3 ,0 ,127 
222046,https://www.allrecipes.com/recipe/222046/honey-beet-salad/,223 calories;,8.5 ,32.3,7.8 ,8 ,356 
222047,https://www.allrecipes.com/recipe/222047/easy-authentic-spanish-rice/,253 calories;,14.3 ,26.7,5.2 ,37 ,522 
222048,https://www.allrecipes.com/recipe/222048/broccoli-beet-salad-with-raspberry-vinaigrette/,296 calories;,18.4 ,29.2,7.6 ,3 ,244 
222049,https://www.allrecipes.com/recipe/222049/jennifer-kayes-spanish-rice/,227 calories;,2.9 ,44.2,5.1 ,0 ,36 
222050,https://www.allrecipes.com/recipe/222050/brown-spanish-rice/,156 calories;,1.3 ,32.3,4 ,2 ,1479 
222051,https://www.allrecipes.com/recipe/222051/creamy-spanish-rice-soup/,422 calories;,26.1 ,36.3,12.1 ,48 ,1134 
222052,https://www.allrecipes.com/recipe/222052/spicy-american-spanish-rice/,302 calories;,19.8 ,19.4,12.5 ,60 ,694 
222053,https://www.allrecipes.com/recipe/222053/spicy-black-bean-salad/,221 calories;,11.6 ,25.3,6.9 ,0 ,805 
222054,https://www.allrecipes.com/recipe/222054/kellys-black-bean-salad/,374 calories;,17.8 ,45,10.4 ,0 ,926 
222055,https://www.allrecipes.com/recipe/222055/boy-oh-boy-black-bean-salad/,199 calories;,7.5 ,26.1,9.4 ,0 ,1226 
222056,https://www.allrecipes.com/recipe/222056/cucumber-mango-and-black-bean-salad/,91 calories;,0.4 ,18.3,4.8 ,0 ,275 
222057,https://www.allrecipes.com/recipe/222057/spicy-corn-and-black-bean-salad/,144 calories;,2.8 ,26.9,6.1 ,0 ,297 
222058,https://www.allrecipes.com/recipe/222058/chia-pudding/,109 calories;,4.3 ,13.7,4.4 ,10 ,52 
222059,https://www.allrecipes.com/recipe/222059/banana-split-smoothie/,463 calories;,4.6 ,101.7,10.1 ,0 ,72 
222060,https://www.allrecipes.com/recipe/222060/chia-gel/,0 calories;,0 ,0,0 ,0 ,< 1 
222061,https://www.allrecipes.com/recipe/222061/blueberry-mango-smoothie/,271 calories;,2.5 ,54.9,9.1 ,8 ,117 
222062,https://www.allrecipes.com/recipe/222062/lemon-chia-fudge/,134 calories;,7.5 ,18,1.7 ,0 ,3 
222063,https://www.allrecipes.com/recipe/222063/chocolate-chia-seed-pudding/,312 calories;,6.7 ,59.3,10.3 ,20 ,125 
222064,https://www.allrecipes.com/recipe/222064/orange-and-cinnamon-tequila-shot/,106 calories;,0 ,2.5,0.2 ,0 ,< 1 
222065,https://www.allrecipes.com/recipe/222065/cancun-martini/,158 calories;,0.1 ,7.6,0 ,0 ,2 
222066,https://www.allrecipes.com/recipe/222066/limeshot-mexi-martini/,371 calories;,0 ,36.2,2.2 ,0 ,102 
222067,https://www.allrecipes.com/recipe/222067/coconut-margarita/,272 calories;,3.1 ,32.2,0.3 ,0 ,3 
222068,https://www.allrecipes.com/recipe/222068/cowboy-margaritas/,316 calories;,0 ,53,0.1 ,0 ,4 
222069,https://www.allrecipes.com/recipe/222069/easy-raspberry-punch/,81 calories;,0 ,20.7,0 ,0 ,51 
222070,https://www.allrecipes.com/recipe/222070/raspberry-punch/,44 calories;,0.1 ,10.7,0.2 ,0 ,8 
222071,https://www.allrecipes.com/recipe/222071/marleys-pretty-pink-princess-punch/,123 calories;,0 ,30.8,0.4 ,0 ,18 
222072,https://www.allrecipes.com/recipe/222072/hileries-party-punch/,108 calories;,0.1 ,26.5,0.4 ,0 ,19 
222073,https://www.allrecipes.com/recipe/222073/berry-sake/,73 calories;,0 ,6.6,0.3 ,0 ,1 
222074,https://www.allrecipes.com/recipe/222074/cheese-quesadilla-lunch/,259 calories;,6.9 ,48.6,13.1 ,12 ,957 
222075,https://www.allrecipes.com/recipe/222075/healthier-peanut-butter-cup-cookies/,117 calories;,6.6 ,13,2.5 ,11 ,113 
222076,https://www.allrecipes.com/recipe/222076/healthier-monkey-bread-i/,312 calories;,9 ,52.8,5.6 ,12 ,326 
222077,https://www.allrecipes.com/recipe/222077/healthier-oven-roasted-potatoes/,319 calories;,3.8 ,65.5,7.7 ,0 ,314 
222078,https://www.allrecipes.com/recipe/222078/healthier-moms-zucchini-bread/,190 calories;,8.6 ,25.7,3.7 ,23 ,183 
222079,https://www.allrecipes.com/recipe/222079/healthier-marinated-grilled-shrimp/,207 calories;,7.2 ,2.8,31 ,230 ,472 
222080,https://www.allrecipes.com/recipe/222080/healthier-maries-easy-slow-cooker-pot-roast/,350 calories;,15.5 ,25.4,26.7 ,79 ,128 
222081,https://www.allrecipes.com/recipe/222081/healthier-juicy-roasted-chicken/,568 calories;,37.2 ,25.2,33.6 ,138 ,268 
222082,https://www.allrecipes.com/recipe/222082/healthier-banana-banana-bread/,196 calories;,5 ,35,3.8 ,41 ,197 
222083,https://www.allrecipes.com/recipe/222083/healthier-clone-of-a-cinnabon/,488 calories;,14.6 ,81.3,9.1 ,53 ,154 
222084,https://www.allrecipes.com/recipe/222084/healthier-baked-ziti-i/,525 calories;,19.9 ,58,27.6 ,74 ,914 
222085,https://www.allrecipes.com/recipe/222085/healthier-delicious-ham-and-potato-soup/,196 calories;,9.8 ,20.9,6.7 ,27 ,281 
222086,https://www.allrecipes.com/recipe/222086/healthier-to-die-for-blueberry-muffins/,317 calories;,7 ,60.7,4.4 ,39 ,177 
222087,https://www.allrecipes.com/recipe/222087/healthier-worlds-best-lasagna/,390 calories;,15.4 ,33.4,33.1 ,81 ,1129 
222088,https://www.allrecipes.com/recipe/222088/healthier-banana-crumb-muffins/,235 calories;,8.1 ,38.7,3.3 ,38 ,353 
222090,https://www.allrecipes.com/recipe/222090/healthier-chicken-cordon-bleu-ii/,432 calories;,24 ,11.2,41.2 ,143 ,699 
222091,https://www.allrecipes.com/recipe/222091/healthier-easy-sugar-cookies/,70 calories;,2.1 ,11.8,0.9 ,9 ,47 
222092,https://www.allrecipes.com/recipe/222092/healthier-seven-layer-taco-dip/,55 calories;,3.4 ,3.7,2.4 ,11 ,197 
222093,https://www.allrecipes.com/recipe/222093/healthier-slow-cooker-beef-stew-i/,468 calories;,21.3 ,39.1,30.7 ,83 ,341 
222094,https://www.allrecipes.com/recipe/222094/healthier-chicken-enchiladas-i/,384 calories;,7.5 ,59.6,30 ,53 ,1445 
222095,https://www.allrecipes.com/recipe/222095/healthier-eggplant-parmesan-ii/,424 calories;,15.5 ,51.1,22.4 ,59 ,1302 
222096,https://www.allrecipes.com/recipe/222096/healthier-slow-cooker-chicken-tortilla-soup/,208 calories;,6.8 ,23.7,15.3 ,43 ,438 
222097,https://www.allrecipes.com/recipe/222097/healthier-boilermaker-tailgate-chili/,474 calories;,19.8 ,44.9,32 ,67 ,1588 
222098,https://www.allrecipes.com/recipe/222098/healthier-white-chocolate-raspberry-cheesecake/,354 calories;,21.9 ,32.8,7.7 ,78 ,263 
222099,https://www.allrecipes.com/recipe/222099/healthier-chicken-cordon-bleu-i/,380 calories;,18.9 ,5.8,44.7 ,123 ,708 
222100,https://www.allrecipes.com/recipe/222100/healthier-sugar-cookie-frosting/,58 calories;,2.2 ,10.1,0.1 ,< 1 ,< 1 
222101,https://www.allrecipes.com/recipe/222101/healthier-homemade-mac-and-cheese/,770 calories;,22.4 ,106.6,42.5 ,60 ,750 
222102,https://www.allrecipes.com/recipe/222102/healthier-easy-meatloaf/,270 calories;,12.4 ,18.4,21.2 ,83 ,285 
222103,https://www.allrecipes.com/recipe/222103/healthier-bread-pudding-ii/,156 calories;,4.5 ,24.4,5.6 ,69 ,123 
222104,https://www.allrecipes.com/recipe/222104/healthier-beths-spicy-oatmeal-raisin-cookies/,123 calories;,5.9 ,16.2,2 ,24 ,109 
222105,https://www.allrecipes.com/recipe/222105/healthier-taco-seasoning-i/,5 calories;,0.2 ,0.9,0.2 ,0 ,185 
222106,https://www.allrecipes.com/recipe/222106/healthier-slow-cooker-chicken-stroganoff/,330 calories;,16.9 ,6.9,32.7 ,108 ,1164 
222107,https://www.allrecipes.com/recipe/222107/healthier-jalapeno-popper-spread/,64 calories;,5.3 ,2,2.1 ,12 ,191 
222108,https://www.allrecipes.com/recipe/222108/healthier-simple-white-cake/,179 calories;,8.8 ,22.3,3.2 ,52 ,144 
222109,https://www.allrecipes.com/recipe/222109/healthier-slow-cooker-chicken-taco-soup/,328 calories;,5.8 ,42.9,28.8 ,50 ,1275 
222110,https://www.allrecipes.com/recipe/222110/healthier-big-soft-ginger-cookies/,135 calories;,6.1 ,19.1,1.7 ,23 ,83 
222111,https://www.allrecipes.com/recipe/222111/healthier-brown-sugar-meatloaf/,265 calories;,12.8 ,16.3,21.2 ,106 ,735 
222112,https://www.allrecipes.com/recipe/222112/healthier-golden-pork-chops/,222 calories;,8.8 ,7.9,26.1 ,78 ,287 
222113,https://www.allrecipes.com/recipe/222113/healthier-carrot-cake-iii/,399 calories;,24.7 ,42,5.3 ,58 ,355 
222114,https://www.allrecipes.com/recipe/222114/healthier-chantals-new-york-cheesecake/,452 calories;,25.4 ,44.5,12.1 ,132 ,456 
222115,https://www.allrecipes.com/recipe/222115/healthier-restaurant-style-buffalo-chicken-wings/,160 calories;,9.6 ,10.2,8 ,33 ,465 
222116,https://www.allrecipes.com/recipe/222116/healthier-four-cheese-macaroni/,591 calories;,27.7 ,61,24.3 ,137 ,497 
222117,https://www.allrecipes.com/recipe/222117/healthier-slow-cooker-chicken-and-dumplings/,248 calories;,7.1 ,29.3,16.2 ,41 ,758 
222118,https://www.allrecipes.com/recipe/222118/healthier-sugar-cookie-icing/,71 calories;,0 ,18.3,0 ,0 ,< 1 
222119,https://www.allrecipes.com/recipe/222119/healthier-sloppy-joes-ii/,252 calories;,15.8 ,13,14.3 ,57 ,411 
222120,https://www.allrecipes.com/recipe/222120/healthier-cream-cheese-frosting-ii/,82 calories;,4.1 ,10.7,0.9 ,12 ,51 
222121,https://www.allrecipes.com/recipe/222121/healthier-grilled-salmon-i/,299 calories;,16.8 ,12.8,23 ,67 ,397 
222122,https://www.allrecipes.com/recipe/222122/healthier-downeast-maine-pumpkin-bread/,209 calories;,7 ,33.6,5.1 ,42 ,328 
222123,https://www.allrecipes.com/recipe/222123/healthier-too-much-chocolate-cake/,423 calories;,24.3 ,50.5,6 ,70 ,519 
222124,https://www.allrecipes.com/recipe/222124/healthier-sweet-potato-pie-i/,316 calories;,18.6 ,33.6,4.3 ,79 ,245 
222125,https://www.allrecipes.com/recipe/222125/healthier-no-bake-cookies-i/,108 calories;,5.7 ,13.1,2.1 ,7 ,38 
222126,https://www.allrecipes.com/recipe/222126/healthier-zucchini-bread-iv/,228 calories;,13.2 ,25.3,3.4 ,23 ,165 
222127,https://www.allrecipes.com/recipe/222127/healthier-chocolate-covered-strawberries/,61 calories;,3.7 ,7.1,0.7 ,3 ,16 
222128,https://www.allrecipes.com/recipe/222128/healthier-best-brownies/,115 calories;,6.1 ,15.1,1.7 ,37 ,89 
222129,https://www.allrecipes.com/recipe/222129/healthier-award-winning-soft-chocolate-chip-cookies/,138 calories;,6.5 ,19.5,1.9 ,17 ,97 
222130,https://www.allrecipes.com/recipe/222130/healthier-grandmothers-buttermilk-cornbread/,223 calories;,9.7 ,29.8,5.9 ,63 ,300 
222131,https://www.allrecipes.com/recipe/222131/healthier-chicken-pot-pie-ix/,318 calories;,16.4 ,26.8,15.3 ,43 ,712 
222132,https://www.allrecipes.com/recipe/222132/healthier-good-old-fashioned-pancakes/,135 calories;,3.1 ,22,4.7 ,8 ,555 
222133,https://www.allrecipes.com/recipe/222133/healthier-baked-pork-chops-i/,346 calories;,11 ,35.8,23.9 ,98 ,1107 
222134,https://www.allrecipes.com/recipe/222134/healthier-broiled-tilapia-parmesan/,180 calories;,7.7 ,1.1,25.3 ,56 ,231 
222135,https://www.allrecipes.com/recipe/222135/healthier-chicken-marsala/,278 calories;,14.1 ,8.7,24.5 ,92 ,229 
222136,https://www.allrecipes.com/recipe/222136/healthier-classic-macaroni-salad/,281 calories;,18 ,28.1,4.2 ,8 ,530 
222137,https://www.allrecipes.com/recipe/222137/healthier-ultimate-twice-baked-potatoes/,300 calories;,12.3 ,35.8,12.3 ,37 ,476 
222138,https://www.allrecipes.com/recipe/222138/healthier-quick-and-easy-alfredo-sauce/,385 calories;,24.5 ,12.1,28.9 ,75 ,1089 
222139,https://www.allrecipes.com/recipe/222139/healthier-classic-peanut-butter-cookies/,216 calories;,9.3 ,30,4.6 ,10 ,164 
222140,https://www.allrecipes.com/recipe/222140/healthier-best-big-fat-chewy-chocolate-chip-cookie/,232 calories;,8.7 ,38,2.6 ,35 ,47 
222141,https://www.allrecipes.com/recipe/222141/healthier-best-chocolate-chip-cookies/,249 calories;,11.4 ,35.8,3.7 ,10 ,96 
222142,https://www.allrecipes.com/recipe/222142/healthier-chewy-chocolate-chip-oatmeal-cookies/,119 calories;,5.3 ,16.7,2 ,15 ,37 
222143,https://www.allrecipes.com/recipe/222143/healthier-bbq-pork-for-sandwiches/,313 calories;,18.1 ,5.1,30.3 ,83 ,290 
222144,https://www.allrecipes.com/recipe/222144/healthier-basic-crepes/,278 calories;,9.2 ,40.5,10.9 ,110 ,249 
222145,https://www.allrecipes.com/recipe/222145/healthier-actually-delicious-turkey-burgers/,183 calories;,8.7 ,2.6,23.6 ,84 ,313 
222146,https://www.allrecipes.com/recipe/222146/healthier-soft-oatmeal-cookies/,209 calories;,8.9 ,30.2,3.3 ,36 ,213 
222147,https://www.allrecipes.com/recipe/222147/healthier-banana-sour-cream-bread/,196 calories;,7.7 ,29.4,3.9 ,31 ,188 
222148,https://www.allrecipes.com/recipe/222148/bbq-bacon-wrapped-chicken/,367 calories;,10.4 ,37,31.5 ,85 ,1379 
222149,https://www.allrecipes.com/recipe/222149/brie-and-sage-stuffed-chicken/,303 calories;,13.9 ,11.1,31.8 ,101 ,832 
222150,https://www.allrecipes.com/recipe/222150/cranberry-glazed-chicken/,241 calories;,5.8 ,24.6,22.7 ,59 ,338 
222151,https://www.allrecipes.com/recipe/222151/maple-orange-shrimp-and-scallop-kebobs/,452 calories;,12.3 ,42,48.1 ,232 ,1737 
222152,https://www.allrecipes.com/recipe/222152/mozzarella-stuffed-leg-of-lamb/,251 calories;,12.9 ,10.8,21.4 ,70 ,596 
222153,https://www.allrecipes.com/recipe/222153/grilled-salmon-sandwich-with-green-apple-slaw/,378 calories;,14.4 ,34.1,27.9 ,101 ,729 
222154,https://www.allrecipes.com/recipe/222154/spicy-sausage-stuffed-mushrooms/,57 calories;,3.2 ,4.1,3.4 ,9 ,185 
222155,https://www.allrecipes.com/recipe/222155/sweet-and-sour-meatballs-from-heinz/,234 calories;,7.8 ,28.6,12.2 ,61 ,680 
222157,https://www.allrecipes.com/recipe/222157/big-james-pork-rub/,394 calories;,11.1 ,81.8,10.4 ,0 ,1506 
222158,https://www.allrecipes.com/recipe/222158/fresh-mild-salsa/,51 calories;,0.7 ,10.7,2.2 ,0 ,1175 
222159,https://www.allrecipes.com/recipe/222159/scotts-pico-de-gallo/,34 calories;,0.3 ,9.5,1.3 ,0 ,880 
222160,https://www.allrecipes.com/recipe/222160/mango-avocado-salsa/,27 calories;,1.5 ,3.4,0.5 ,0 ,209 
222161,https://www.allrecipes.com/recipe/222161/jrs-salsa/,20 calories;,0.2 ,4.7,0.9 ,0 ,5 
222163,https://www.allrecipes.com/recipe/222163/famous-taco-seasoning-mix/,26 calories;,0.4 ,5.2,0.8 ,< 1 ,823 
222164,https://www.allrecipes.com/recipe/222164/easy-taco-seasoning-mix/,6 calories;,0.1 ,1.3,0.2 ,0 ,40 
222165,https://www.allrecipes.com/recipe/222165/homemade-taco-seasoning-mix/,12 calories;,0.5 ,2.4,0.5 ,0 ,235 
222166,https://www.allrecipes.com/recipe/222166/mikis-jicama-pico-de-gallo-salsa/,30 calories;,0.2 ,7,0.9 ,0 ,5 
222167,https://www.allrecipes.com/recipe/222167/easy-raspberry-salad/,182 calories;,7.5 ,25.5,4.7 ,0 ,441 
222168,https://www.allrecipes.com/recipe/222168/carrot-citrus-salad/,49 calories;,0.2 ,11.1,1 ,0 ,86 
222169,https://www.allrecipes.com/recipe/222169/mexican-rice-salad/,216 calories;,4.9 ,38.2,5.6 ,< 1 ,986 
222171,https://www.allrecipes.com/recipe/222171/easy-parmesan-crusted-chicken/,367 calories;,23.3 ,1.9,35 ,97 ,384 
222172,https://www.allrecipes.com/recipe/222172/polynesian-watermelon-drink-otai/,199 calories;,3.8 ,41.1,4.7 ,9 ,48 
222173,https://www.allrecipes.com/recipe/222173/quick-chocolate-pudding/,225 calories;,7.7 ,36.8,6.1 ,10 ,52 
222174,https://www.allrecipes.com/recipe/222174/no-bake-chocolate-peanut-butter-pie/,366 calories;,24.3 ,35.7,6.1 ,27 ,207 
222175,https://www.allrecipes.com/recipe/222175/creamy-earl-grey-rice-pudding/,343 calories;,4.7 ,70.2,8.3 ,56 ,203 
222176,https://www.allrecipes.com/recipe/222176/blue-cheese-garlic-sweet-corn/,249 calories;,14.3 ,25.2,9 ,29 ,354 
222177,https://www.allrecipes.com/recipe/222177/rush-hour-refried-beans/,130 calories;,7.6 ,12.1,3.7 ,7 ,230 
222178,https://www.allrecipes.com/recipe/222178/slow-cooker-coconut-curry-chicken/,381 calories;,18.2 ,22.7,33.4 ,79 ,338 
222179,https://www.allrecipes.com/recipe/222179/chicken-curry-and-potatoes/,542 calories;,39.3 ,29.7,18.4 ,60 ,66 
222180,https://www.allrecipes.com/recipe/222180/curry-chicken-casserole/,325 calories;,17.3 ,14.6,28.1 ,80 ,491 
222181,https://www.allrecipes.com/recipe/222181/pecan-crusted-trout/,260 calories;,15.3 ,8.3,22.7 ,140 ,665 
222182,https://www.allrecipes.com/recipe/222182/lemon-piccata-whitefish/,401 calories;,22 ,15.6,23.5 ,83 ,346 
222183,https://www.allrecipes.com/recipe/222183/wasabi-trout/,228 calories;,13.2 ,3.3,22.6 ,60 ,1031 
222184,https://www.allrecipes.com/recipe/222184/mountain-trout/,581 calories;,31.1 ,13.6,61.7 ,312 ,574 
222185,https://www.allrecipes.com/recipe/222185/trout-with-lime-and-thyme/,190 calories;,10.9 ,3.3,19.4 ,94 ,67 
222186,https://www.allrecipes.com/recipe/222186/pizza-with-ham-asparagus-and-ricotta/,1129 calories;,57 ,115.4,36.7 ,71 ,2246 
222187,https://www.allrecipes.com/recipe/222187/pork-tenderloin-diablo/,235 calories;,14.1 ,2,23.7 ,89 ,223 
222188,https://www.allrecipes.com/recipe/222188/homemade-horseradish-sauce/,66 calories;,6.1 ,2.2,1 ,13 ,39 
222189,https://www.allrecipes.com/recipe/222189/spicy-mango-sauce/,82 calories;,0.5 ,21.1,0.7 ,0 ,656 
222190,https://www.allrecipes.com/recipe/222190/grilled-tuna-with-fresh-horseradish/,287 calories;,4.7 ,4.3,54.4 ,102 ,1000 
222191,https://www.allrecipes.com/recipe/222191/lamb-braised-in-pomegranate/,546 calories;,34.1 ,23.3,34.9 ,134 ,190 
222192,https://www.allrecipes.com/recipe/222192/chef-johns-braised-lamb-shanks/,289 calories;,15 ,9.5,28 ,89 ,82 
222193,https://www.allrecipes.com/recipe/222193/parma-crisps/,301 calories;,13.9 ,32.5,11.8 ,12 ,572 
222194,https://www.allrecipes.com/recipe/222194/chocolate-sea-salt-crostini/,176 calories;,8.3 ,21.3,4 ,< 1 ,625 
222196,https://www.allrecipes.com/recipe/222196/spicy-and-creamy-chicken-pasta/,494 calories;,31.9 ,28.4,22.5 ,130 ,548 
222197,https://www.allrecipes.com/recipe/222197/authentic-pizza-margherita/,966 calories;,37 ,105.8,48.7 ,90 ,2187 
222198,https://www.allrecipes.com/recipe/222198/allisons-trout/,390 calories;,23.7 ,3,39.5 ,228 ,302 
222199,https://www.allrecipes.com/recipe/222199/greggaes-bacon-trout/,295 calories;,18.3 ,0.6,30.6 ,118 ,310 
222200,https://www.allrecipes.com/recipe/222200/butternut-squash-and-trout-bake-with-fresh-salsa/,534 calories;,21 ,69.8,26.1 ,94 ,101 
222201,https://www.allrecipes.com/recipe/222201/hearty-fish-chowder/,313 calories;,8.5 ,15.1,33.6 ,74 ,1353 
222202,https://www.allrecipes.com/recipe/222202/grilled-cod/,152 calories;,6.6 ,2.2,20.3 ,63 ,661 
222203,https://www.allrecipes.com/recipe/222203/ham-and-shrimp-gravy/,234 calories;,14 ,6.7,19.2 ,154 ,1277 
222204,https://www.allrecipes.com/recipe/222204/chef-johns-poached-eggs/,72 calories;,5 ,0.6,6.3 ,186 ,652 
222205,https://www.allrecipes.com/recipe/222205/pasta-fazoolander/,278 calories;,9.6 ,34.9,14.4 ,19 ,199 
222206,https://www.allrecipes.com/recipe/222206/pickled-padron-peppers/,332 calories;,1.9 ,78.5,6 ,0 ,21 
222207,https://www.allrecipes.com/recipe/222207/sous-vide-duck-breast/,177 calories;,10.7 ,0.2,19 ,105 ,143 
222208,https://www.allrecipes.com/recipe/222208/peach-sweet-and-sour-sauce/,58 calories;,0.1 ,14.4,0.1 ,< 1 ,90 
222209,https://www.allrecipes.com/recipe/222209/sous-vide-new-york-strip-steak/,638 calories;,34.9 ,2.3,74.9 ,231 ,518 
222210,https://www.allrecipes.com/recipe/222210/fab-u-lous-refried-beans/,112 calories;,6.2 ,11.3,3.4 ,1 ,379 
222211,https://www.allrecipes.com/recipe/222211/spicy-cheesy-refried-beans/,224 calories;,14.7 ,12.8,10 ,46 ,541 
222212,https://www.allrecipes.com/recipe/222212/grandma-wells-tuna-macaroni-salad/,355 calories;,22.8 ,25.9,11.9 ,28 ,312 
222213,https://www.allrecipes.com/recipe/222213/sweet-and-tangy-summer-macaroni-salad/,243 calories;,11.5 ,33,3.3 ,0 ,325 
222214,https://www.allrecipes.com/recipe/222214/creamy-macaroni-salad/,341 calories;,25.3 ,24,5.1 ,18 ,377 
222215,https://www.allrecipes.com/recipe/222215/lower-fat-amish-macaroni-salad/,228 calories;,5.1 ,38.4,6.7 ,71 ,560 
222216,https://www.allrecipes.com/recipe/222216/grandma-susies-macaroni-salad/,451 calories;,33.2 ,32.2,7.1 ,17 ,423 
